ƒÍ∑›,ŒÔ÷÷√˚,—˘œﬂ±‡¬Î,µ˜≤È¥Œ–Ú, °∑›,≥§∂»,øÌ∂»,æ≠∂»,Œ≥∂»,ŒÔ÷÷ ˝¡ø
2018,ª∆Õ∑˚n˚_,6200221001,1,∏ À‡,100,100,97.28528,40.42986,3
2018,≤‘ÿ,6200221001,1,∏ À‡,100,100,97.28528,40.42986,1
2018,∑ÔÕ∑??,6200221001,1,∏ À‡,100,100,97.28528,40.42986,3
2018,¬ÃÕ∑—º,6200221001,1,∏ À‡,100,100,97.28528,40.42986,2
2018,∑ÔÕ∑??,6200221001,1,∏ À‡,100,100,97.28528,40.42986,3
2018,ª∆Õ∑˚n˚_,6200221001,1,∏ À‡,100,100,97.28528,40.42986,1
2018,∑ÔÕ∑∞Ÿ¡È,6200221001,1,∏ À‡,100,100,97.28528,40.42986,1
2018,∫⁄≥·≥§Ω≈÷,6200221001,1,∏ À‡,100,100,97.28528,40.42986,6
2018,œ≤»µ,6200221001,1,∏ À‡,100,100,97.28528,40.42986,2
2018,≥‡¬È—º,6200221001,1,∏ À‡,100,100,97.28528,40.42986,11
2018,º“—‡,6200221001,1,∏ À‡,100,100,97.28528,40.42986,5
2018,¬ÃÕ∑—º,6200221001,1,∏ À‡,100,100,97.28528,40.42986,10
2018,∑ÔÕ∑??,6200221001,1,∏ À‡,100,100,97.28528,40.42986,2
2018,ª“—„,6200221001,1,∏ À‡,100,100,97.28528,40.42986,2
2018,∞ﬂÕ∑—„,6200221001,1,∏ À‡,100,100,97.28528,40.42986,2
2018,∫ÏΩ≈÷,6200221001,1,∏ À‡,100,100,97.28528,40.42986,19
2018,∫⁄≥·≥§Ω≈÷,6200221001,1,∏ À‡,100,100,97.28528,40.42986,32
2018,¬ÃÕ∑—º,6200221001,1,∏ À‡,100,100,97.28528,40.42986,11
2018,∫⁄≥·≥§Ω≈÷,6200221001,1,∏ À‡,100,100,97.28528,40.42986,2
2018,¬È»∏,6200221001,1,∏ À‡,100,100,97.28528,40.42986,2
2018,º“—‡,6200221001,1,∏ À‡,100,100,97.28528,40.42986,1
2018,∫Ï◊Ï≈∏,6200221001,1,∏ À‡,100,100,97.28528,40.42986,23
2018,¬ÃÕ∑—º,6200221001,1,∏ À‡,100,100,97.28528,40.42986,2
2018,∞◊˚n˚_,6200221001,1,∏ À‡,100,100,97.28528,40.42986,8
2018, ,6200221001,1,∏ À‡,100,100,97.28528,40.42986,1
2018,≤‘ÿ,6200221001,1,∏ À‡,100,100,97.28528,40.42986,1
2018,¥Û∞◊ÿ,6200221001,1,∏ À‡,100,100,97.28528,40.42986,30
2018,¬È»∏,6200221009,1,∏ À‡,100,100,97.136111,40.466389,31
2018,ª“∞ﬂØ,6200221009,1,∏ À‡,100,100,97.136111,40.466389,3
2018,œ≤»µ,6200221009,1,∏ À‡,100,100,97.136111,40.466389,3
2018,∫Ïˆ¿,6200221009,1,∏ À‡,100,100,97.136111,40.466389,1
2018,¬È»∏,6200221009,1,∏ À‡,100,100,97.136111,40.466389,27
2018,∫⁄∂•¬È»∏,6200221009,1,∏ À‡,100,100,97.136111,40.466389,3
2018,ª“∞ﬂØ,6200221009,1,∏ À‡,100,100,97.136111,40.466389,2
2018,º“—‡,6200221009,1,∏ À‡,100,100,97.136111,40.466389,3
2018,¬È»∏,6200221009,1,∏ À‡,100,100,97.136111,40.466389,50
2018,≥‡◊Ï«±—º,6200221009,1,∏ À‡,100,100,97.136111,40.466389,1
2018,œ≤»µ,6200221009,1,∏ À‡,100,100,97.136111,40.466389,2
2018,¬È»∏,6200221009,1,∏ À‡,100,100,97.136111,40.466389,3
2018,¬È»∏,6200221009,1,∏ À‡,100,100,97.136111,40.466389,5
2018,≥‡◊Ï«±—º,6200221009,1,∏ À‡,100,100,97.136111,40.466389,2
2018,œ≤»µ,6200221009,1,∏ À‡,100,100,97.136111,40.466389,1
2018,∫⁄∂•¬È»∏,6200221009,1,∏ À‡,100,100,97.136111,40.466389,2
2018,¬È»∏,6200221009,1,∏ À‡,100,100,97.136111,40.466389,2
2018,¥Û∞◊ÿ,6200221009,1,∏ À‡,100,100,97.136111,40.466389,3
2018,∫ÏΩ≈÷,6200221009,1,∏ À‡,100,100,97.136111,40.466389,2
2018,∑ÔÕ∑∞Ÿ¡È,6200221009,1,∏ À‡,100,100,97.136111,40.466389,12
2018,∫⁄∂•¬È»∏,6200221009,1,∏ À‡,100,100,97.136111,40.466389,2
2018,º“—‡,6200221009,1,∏ À‡,100,100,97.136111,40.466389,5
2018,∆’Õ®”Í—‡,6200221003,2,∏ À‡,100,100,97.91417,40.42389,1
2018,œ≤»µ,6200221003,2,∏ À‡,100,100,97.91417,40.42389,1
2018,≈˝◊Ï—º,6200221003,2,∏ À‡,100,100,97.91417,40.42389,3
2018,∫ÏΩ≈÷,6200221003,2,∏ À‡,100,100,97.91417,40.42389,2
2018,ƒÆ?,6200221003,2,∏ À‡,100,100,97.91417,40.42389,1
2018,∞◊π«∂•,6200221003,2,∏ À‡,100,100,97.91417,40.42389,2
2018,∑ÔÕ∑??,6200221003,2,∏ À‡,100,100,97.91417,40.42389,2
2018,ª∆Õ∑˚n˚_,6200221003,2,∏ À‡,100,100,97.91417,40.42389,1
2018,∞◊˚n˚_,6200221003,2,∏ À‡,100,100,97.91417,40.42389,1
2018,∑ÔÕ∑∞Ÿ¡È,6200221003,2,∏ À‡,100,100,97.91417,40.42389,2
2018,¬ÃÕ∑—º,6200221003,2,∏ À‡,100,100,97.91417,40.42389,1
2018,ªƒƒÆ≤Æ¿Õ,6200221003,2,∏ À‡,100,100,97.91417,40.42389,1
2018,≥‡◊Ï«±—º,6200221003,2,∏ À‡,100,100,97.91417,40.42389,1
2018,∑ÔÕ∑??,6200221003,2,∏ À‡,100,100,97.91417,40.42389,2
2018,≥‡¬È—º,6200221003,2,∏ À‡,100,100,97.91417,40.42389,15
2018,∫⁄≥·≥§Ω≈÷,6200221003,2,∏ À‡,100,100,97.91417,40.42389,3
2018,ª∑æ±ÔÙ,6200221008,1,∏ À‡,100,100,97.264167,40.43,1
2018,∑ÔÕ∑∞Ÿ¡È,6200221008,1,∏ À‡,100,100,97.264167,40.43,4
2018,≤‘ÿ,6200221008,1,∏ À‡,100,100,97.264167,40.43,1
2018,º“—‡,6200221008,1,∏ À‡,100,100,97.264167,40.43,2
2018,¬È»∏,6200221008,1,∏ À‡,100,100,97.264167,40.43,8
2018,∞◊˚n˚_,6200221008,1,∏ À‡,100,100,97.264167,40.43,2
2018,∫⁄≥·≥§Ω≈÷,6200221008,1,∏ À‡,100,100,97.264167,40.43,1
2018,œ≤»µ,6200221008,1,∏ À‡,100,100,97.264167,40.43,2
2018,¬È»∏,6200221008,1,∏ À‡,100,100,97.264167,40.43,50
2018,∑ÔÕ∑∞Ÿ¡È,6200221008,1,∏ À‡,100,100,97.264167,40.43,1
2018,∫Ïˆ¿,6200221008,1,∏ À‡,100,100,97.264167,40.43,1
2018,º“—‡,6200221008,1,∏ À‡,100,100,97.264167,40.43,22
2018,¬È»∏,6200221008,1,∏ À‡,100,100,97.264167,40.43,50
2018,∞◊˚n˚_,6200221008,1,∏ À‡,100,100,97.264167,40.43,15
2018,ª“∞ﬂØ,6200221010,1,∏ À‡,100,100,97.186944,40.409444,2
2018,º“—‡,6200221010,1,∏ À‡,100,100,97.186944,40.409444,3
2018,¬È»∏,6200221010,1,∏ À‡,100,100,97.186944,40.409444,45
2018,ª∑æ±ÔÙ,6200221010,1,∏ À‡,100,100,97.186944,40.409444,1
2018,¥˜ §,6200221010,1,∏ À‡,100,100,97.186944,40.409444,1
2018,¬È»∏,6200221010,1,∏ À‡,100,100,97.186944,40.409444,3
2018,œ≤»µ,6200221010,1,∏ À‡,100,100,97.186944,40.409444,1
2018,≥‡◊Ï«±—º,6200221010,1,∏ À‡,100,100,97.186944,40.409444,8
2018,Œ≠˚c,6200221010,1,∏ À‡,100,100,97.186944,40.409444,1
2018,∞◊π«∂•,6200221010,1,∏ À‡,100,100,97.186944,40.409444,1
2018,∑ÔÕ∑??,6200221010,1,∏ À‡,100,100,97.186944,40.409444,1
2018,¬È»∏,6200221010,1,∏ À‡,100,100,97.186944,40.409444,5
2018,∑ÔÕ∑??,6200221010,1,∏ À‡,100,100,97.186944,40.409444,2
2018,¬ÃÕ∑—º,6200221010,1,∏ À‡,100,100,97.186944,40.409444,6
2018,ª∑æ±ÔÙ,6200221010,1,∏ À‡,100,100,97.186944,40.409444,1
2018, ,6200221010,1,∏ À‡,100,100,97.186944,40.409444,1
2018,æﬁ◊Ï…≥»∏,6200221010,1,∏ À‡,100,100,97.186944,40.409444,1
2018,œ≤»µ,6200221010,1,∏ À‡,100,100,97.186944,40.409444,2
2018,ªƒƒÆ≤Æ¿Õ,6200221004,1,∏ À‡,100,100,95.66469,41.34094,1
2018,∫ÏŒ≤≤Æ¿Õ,6200221004,1,∏ À‡,100,100,95.66469,41.34094,1
2018,ª∑æ±ÔÙ,6200221004,1,∏ À‡,100,100,95.66469,41.34094,1
2018,¬È»∏,6200221004,1,∏ À‡,100,100,95.66469,41.34094,10
2018,¬È»∏,6200221004,1,∏ À‡,100,100,95.66469,41.34094,6
2018,º“—‡,6200221004,1,∏ À‡,100,100,95.66469,41.34094,2
2018,œ≤»µ,6200221004,1,∏ À‡,100,100,95.66469,41.34094,1
2018,ª“∞ﬂØ,6200221004,1,∏ À‡,100,100,95.66469,41.34094,2
2018,∫⁄∂•¬È»∏,6200221004,1,∏ À‡,100,100,95.66469,41.34094,1
2018,¬È»∏,6200221004,1,∏ À‡,100,100,95.66469,41.34094,2
2018,œ≤»µ,6200221004,1,∏ À‡,100,100,95.66469,41.34094,2
2018,—“∏Î,6200221004,1,∏ À‡,100,100,95.66469,41.34094,2
2018,º“—‡,6200221004,1,∏ À‡,100,100,95.66469,41.34094,1
2018,¬È»∏,6200221004,1,∏ À‡,100,100,95.66469,41.34094,30
2018,∫ÏŒ≤≤Æ¿Õ,6200221003,1,∏ À‡,100,100,97.91417,40.42389,1
2018,∑ÔÕ∑∞Ÿ¡È,6200221003,1,∏ À‡,100,100,97.91417,40.42389,3
2018,∑¥◊Ï÷,6200221003,1,∏ À‡,100,100,97.91417,40.42389,1
2018,¬ÃÕ∑—º,6200221003,1,∏ À‡,100,100,97.91417,40.42389,3
2018,∫ÏΩ≈÷,6200221003,1,∏ À‡,100,100,97.91417,40.42389,3
2018,∫⁄≥·≥§Ω≈÷,6200221003,1,∏ À‡,100,100,97.91417,40.42389,1
2018,ª∆Õ∑˚n˚_,6200221003,1,∏ À‡,100,100,97.91417,40.42389,1
2018,¬ÃÕ∑—º,6200221003,1,∏ À‡,100,100,97.91417,40.42389,7
2018,≥‡¬È—º,6200221003,1,∏ À‡,100,100,97.91417,40.42389,3
2018,∞◊˚n˚_,6200221003,1,∏ À‡,100,100,97.91417,40.42389,1
2018,∫ÏΩ≈÷,6200221003,1,∏ À‡,100,100,97.91417,40.42389,1
2018,≥‡¬È—º,6200221003,1,∏ À‡,100,100,97.91417,40.42389,2
2018,∑ÔÕ∑∞Ÿ¡È,6200221002,1,∏ À‡,100,100,97.38861,40.23056,1
2018,¬È»∏,6200221002,1,∏ À‡,100,100,97.38861,40.23056,5
2018,∫ÏŒ≤≤Æ¿Õ,6200221002,1,∏ À‡,100,100,97.38861,40.23056,3
2018,Œ≠˚c,6200221002,1,∏ À‡,100,100,97.38861,40.23056,1
2018,∞◊ÿ,6200221002,1,∏ À‡,100,100,97.38861,40.23056,2
2018,∫⁄Ÿ,6200221002,1,∏ À‡,100,100,97.38861,40.23056,1
2018,ª“—„,6200221002,1,∏ À‡,100,100,97.38861,40.23056,2
2018,¬ÃÕ∑—º,6200221002,1,∏ À‡,100,100,97.38861,40.23056,13
2018,≥‡◊Ï«±—º,6200221002,1,∏ À‡,100,100,97.38861,40.23056,20
2018,ª“È£ƒÒ,6200221002,1,∏ À‡,100,100,97.38861,40.23056,3
2018,¬ÃÕ∑—º,6200221002,1,∏ À‡,100,100,97.38861,40.23056,16
2018,ª∑æ±ÔÙ,6200221002,1,∏ À‡,100,100,97.38861,40.23056,1
2018,∫⁄≥·≥§Ω≈÷,6200221002,1,∏ À‡,100,100,97.38861,40.23056,7
2018,≥‡¬È—º,6200221002,1,∏ À‡,100,100,97.38861,40.23056,1
2018,∆’Õ®µÀ,6200221007,2,∏ À‡,100,100,97.283611,40.421667,1
2018,≥‡◊Ï«±—º,6200221007,2,∏ À‡,100,100,97.283611,40.421667,10
2018,¬ÃÕ∑—º,6200221007,2,∏ À‡,100,100,97.283611,40.421667,2
2018,≤‘ÿ,6200221007,2,∏ À‡,100,100,97.283611,40.421667,1
2018,∆’Õ®”Í—‡,6200221007,2,∏ À‡,100,100,97.283611,40.421667,4
2018,∑ÔÕ∑??,6200221007,2,∏ À‡,100,100,97.283611,40.421667,7
2018,¬ÃÕ∑—º,6200221007,2,∏ À‡,100,100,97.283611,40.421667,4
2018,∫ÏΩ≈÷,6200221007,2,∏ À‡,100,100,97.283611,40.421667,2
2018,∆’Õ®—‡≈∏,6200221007,2,∏ À‡,100,100,97.283611,40.421667,2
2018,∑ÔÕ∑??,6200221007,2,∏ À‡,100,100,97.283611,40.421667,2
2018,¬ÃÕ∑—º,6200221007,2,∏ À‡,100,100,97.283611,40.421667,5
2018, ,6200221007,2,∏ À‡,100,100,97.283611,40.421667,1
2018,∞◊˚n˚_,6200221007,2,∏ À‡,100,100,97.283611,40.421667,1
2018,º“—‡,6200221002,1,∏ À‡,100,100,97.38861,40.23056,10
2018,¬ÃÕ∑—º,6200221002,1,∏ À‡,100,100,97.38861,40.23056,2
2018,∆’Õ®«Ô…≥—º,6200221002,1,∏ À‡,100,100,97.38861,40.23056,2
2018,œ≤»µ,6200221002,1,∏ À‡,100,100,97.38861,40.23056,2
2018,∞◊˚n˚_,6200221002,1,∏ À‡,100,100,97.38861,40.23056,1
2018,∞◊π«∂•,6200221002,1,∏ À‡,100,100,97.38861,40.23056,1
2018,∫ÏΩ≈÷,6200221002,1,∏ À‡,100,100,97.38861,40.23056,3
2018,∫⁄≥·≥§Ω≈÷,6200221002,1,∏ À‡,100,100,97.38861,40.23056,3
2018,∑ÔÕ∑??,6200221002,1,∏ À‡,100,100,97.38861,40.23056,2
2018,∞◊˚n˚_,6200221002,1,∏ À‡,100,100,97.38861,40.23056,1
2018,∞◊π«∂•,6200221002,1,∏ À‡,100,100,97.38861,40.23056,1
2018,ªƒƒÆ≤Æ¿Õ,6200221002,1,∏ À‡,100,100,97.38861,40.23056,2
2018,¬ÃÕ∑—º,6200221002,1,∏ À‡,100,100,97.38861,40.23056,2
2018,∑ÔÕ∑«±—º,6200221002,1,∏ À‡,100,100,97.38861,40.23056,1
2018,∫⁄≥·≥§Ω≈÷,6200221002,1,∏ À‡,100,100,97.38861,40.23056,3
2018,∞◊π«∂•,6200221002,1,∏ À‡,100,100,97.38861,40.23056,15
2018,≥‡◊Ï«±—º,6200221002,1,∏ À‡,100,100,97.38861,40.23056,75
2018,ª∑æ±ÔÙ,6200221002,1,∏ À‡,100,100,97.38861,40.23056,1
2018,∫ÏΩ≈÷,6200221002,1,∏ À‡,100,100,97.38861,40.23056,1
2018,∫⁄≥·≥§Ω≈÷,6200221002,1,∏ À‡,100,100,97.38861,40.23056,2
2018,¬ÃÕ∑—º,6200221002,1,∏ À‡,100,100,97.38861,40.23056,2
2018,∞◊˚n˚_,6200221002,1,∏ À‡,100,100,97.38861,40.23056,1
2018,¬È»∏,6200221002,1,∏ À‡,100,100,97.38861,40.23056,5
2018,∑ÔÕ∑∞Ÿ¡È,6200221002,1,∏ À‡,100,100,97.38861,40.23056,1
2018,ª∑æ±ÔÙ,6200221002,1,∏ À‡,100,100,97.38861,40.23056,1
2018,∞◊˚n˚_,6200221002,1,∏ À‡,100,100,97.38861,40.23056,1
2018,≥‡◊Ï«±—º,6200221007,2,∏ À‡,100,100,97.283611,40.421667,2
2018,≥‡◊Ï«±—º,6200221007,2,∏ À‡,100,100,97.283611,40.421667,1
2018,∑ÔÕ∑??,6200221007,2,∏ À‡,100,100,97.283611,40.421667,5
2018,ΩøÙ˚a,6200221007,2,∏ À‡,100,100,97.283611,40.421667,4
2018,∫ÏΩ≈÷,6200221007,2,∏ À‡,100,100,97.283611,40.421667,1
2018,∆’Õ®—‡≈∏,6200221007,2,∏ À‡,100,100,97.283611,40.421667,2
2018,œ≤»µ,6200221008,2,∏ À‡,100,100,97.264167,40.43,1
2018,∑ÔÕ∑∞Ÿ¡È,6200221008,2,∏ À‡,100,100,97.264167,40.43,1
2018,∫⁄∂•¬È»∏,6200221008,2,∏ À‡,100,100,97.264167,40.43,1
2018,∫ÏŒ≤≤Æ¿Õ,6200221008,2,∏ À‡,100,100,97.264167,40.43,1
2018,¬È»∏,6200221008,2,∏ À‡,100,100,97.264167,40.43,15
2018,¬È»∏,6200221008,2,∏ À‡,100,100,97.264167,40.43,6
2018,¥Û∂≈æÈ,6200221008,2,∏ À‡,100,100,97.264167,40.43,1
2018,∫⁄∂•¬È»∏,6200221008,2,∏ À‡,100,100,97.264167,40.43,2
2018,¬È»∏,6200221008,2,∏ À‡,100,100,97.264167,40.43,25
2018,œ≤»µ,6200221008,2,∏ À‡,100,100,97.264167,40.43,1
2018,ª∑æ±ÔÙ,6200221008,2,∏ À‡,100,100,97.264167,40.43,1
2018,∑ÔÕ∑∞Ÿ¡È,6200221008,2,∏ À‡,100,100,97.264167,40.43,2
2018,∞◊˚n˚_,6200221008,2,∏ À‡,100,100,97.264167,40.43,1
2018,¥Û∂≈æÈ,6200221008,2,∏ À‡,100,100,97.264167,40.43,1
2018,∆’Õ®”Í—‡,6200221008,2,∏ À‡,100,100,97.264167,40.43,15
2018,º“—‡,6200221008,2,∏ À‡,100,100,97.264167,40.43,17
2018,∫⁄∂•¬È»∏,6200221008,2,∏ À‡,100,100,97.264167,40.43,1
2018,∑ÔÕ∑∞Ÿ¡È,6200221008,2,∏ À‡,100,100,97.264167,40.43,2
2018,¬È»∏,6200221008,2,∏ À‡,100,100,97.264167,40.43,14
2018,∆’Õ®”Í—‡,6200221008,2,∏ À‡,100,100,97.264167,40.43,7
2018,∑ÔÕ∑∞Ÿ¡È,6200221002,2,∏ À‡,100,100,97.38861,40.23056,1
2018,∞◊˚n˚_,6200221002,2,∏ À‡,100,100,97.38861,40.23056,1
2018,∞◊˚n˚_,6200221002,2,∏ À‡,100,100,97.38861,40.23056,1
2018,º“—‡,6200221002,2,∏ À‡,100,100,97.38861,40.23056,6
2018,ΩøÙ˚a,6200221002,2,∏ À‡,100,100,97.38861,40.23056,2
2018,∑ÔÕ∑∞Ÿ¡È,6200221002,2,∏ À‡,100,100,97.38861,40.23056,1
2018,∫ÏŒ≤≤Æ¿Õ,6200221002,2,∏ À‡,100,100,97.38861,40.23056,1
2018,≤‘ÿ,6200221002,2,∏ À‡,100,100,97.38861,40.23056,1
2018,∫ÏΩ≈÷,6200221002,2,∏ À‡,100,100,97.38861,40.23056,1
2018,∫⁄≥·≥§Ω≈÷,6200221002,2,∏ À‡,100,100,97.38861,40.23056,2
2018,¬ÃÕ∑—º,6200221002,2,∏ À‡,100,100,97.38861,40.23056,19
2018,≥‡◊Ï«±—º,6200221002,2,∏ À‡,100,100,97.38861,40.23056,10
2018,¬ÃÕ∑—º,6200221002,2,∏ À‡,100,100,97.38861,40.23056,4
2018,Œ≠˚c,6200221002,2,∏ À‡,100,100,97.38861,40.23056,2
2018,¬ÃÕ∑—º,6200221002,2,∏ À‡,100,100,97.38861,40.23056,2
2018,∫⁄≥·≥§Ω≈÷,6200221002,2,∏ À‡,100,100,97.38861,40.23056,1
2018,∆’Õ®—‡≈∏,6200221002,2,∏ À‡,100,100,97.38861,40.23056,2
2018,∫⁄≥·≥§Ω≈÷,6200221002,2,∏ À‡,100,100,97.38861,40.23056,1
2018,¬ÃÕ∑—º,6200221002,2,∏ À‡,100,100,97.38861,40.23056,2
2018,ª∑æ±ÔÙ,6200221002,2,∏ À‡,100,100,97.38861,40.23056,1
2018,∆’Õ®µÀ,6200221002,2,∏ À‡,100,100,97.38861,40.23056,1
2018,Œƒ–Î»∏,6200221002,2,∏ À‡,100,100,97.38861,40.23056,8
2018,¬ÃÕ∑—º,6200221002,2,∏ À‡,100,100,97.38861,40.23056,1
2018,ªƒƒÆ≤Æ¿Õ,6200221002,2,∏ À‡,100,100,97.38861,40.23056,1
2018,∑ÔÕ∑«±—º,6200221002,2,∏ À‡,100,100,97.38861,40.23056,1
2018,∞◊π«∂•,6200221002,2,∏ À‡,100,100,97.38861,40.23056,4
2018,≥‡◊Ï«±—º,6200221002,2,∏ À‡,100,100,97.38861,40.23056,22
2018,∆’Õ®—‡≈∏,6200221002,2,∏ À‡,100,100,97.38861,40.23056,3
2018,∫ÏΩ≈÷,6200221002,2,∏ À‡,100,100,97.38861,40.23056,2
2018,Œƒ–Î»∏,6200221002,2,∏ À‡,100,100,97.38861,40.23056,3
2018,∞◊˚n˚_,6200221002,2,∏ À‡,100,100,97.38861,40.23056,1
2018,∫⁄≥·≥§Ω≈÷,6200221002,2,∏ À‡,100,100,97.38861,40.23056,2
2018,¬È»∏,6200221002,2,∏ À‡,100,100,97.38861,40.23056,3
2018,∆’Õ®—‡≈∏,6200221002,2,∏ À‡,100,100,97.38861,40.23056,2
2018,ª∑æ±ÔÙ,6200221002,2,∏ À‡,100,100,97.38861,40.23056,1
2018,Œ≠˚c,6200221002,2,∏ À‡,100,100,97.38861,40.23056,4
2018,¥Û∂≈æÈ,6200221002,2,∏ À‡,100,100,97.38861,40.23056,1
2018,ª∑æ±ÔÙ,6200221002,2,∏ À‡,100,100,97.38861,40.23056,1
2018,∑ÔÕ∑∞Ÿ¡È,6200221005,1,∏ À‡,100,100,95.69247,41.40147,2
2018,∑ÔÕ∑∞Ÿ¡È,6200221005,1,∏ À‡,100,100,95.69247,41.40147,2
2018,œ≤»µ,6200221005,1,∏ À‡,100,100,95.69247,41.40147,3
2018,œ≤»µ,6200221005,1,∏ À‡,100,100,95.69247,41.40147,1
2018,∑ÔÕ∑∞Ÿ¡È,6200221005,1,∏ À‡,100,100,95.69247,41.40147,2
2018,æﬁ◊Ï…≥»∏,6200221005,1,∏ À‡,100,100,95.69247,41.40147,2
2018,ª∑æ±ÔÙ,6200221005,1,∏ À‡,100,100,95.69247,41.40147,2
2018,œ≤»µ,6200221005,1,∏ À‡,100,100,95.69247,41.40147,1
2018,º“—‡,6200221006,1,∏ À‡,100,100,97.56838,41.95392,3
2018,∆’Õ®”Í—‡,6200221006,1,∏ À‡,100,100,97.56838,41.95392,1
2018,¥˜ §,6200221006,1,∏ À‡,100,100,97.56838,41.95392,2
2018,∑ÔÕ∑∞Ÿ¡È,6200221006,1,∏ À‡,100,100,97.56838,41.95392,1
2018,œ≤»µ,6200221006,1,∏ À‡,100,100,97.56838,41.95392,1
2018,¬È»∏,6200221006,1,∏ À‡,100,100,97.56838,41.95392,2
2018,∑ÔÕ∑∞Ÿ¡È,6200221006,1,∏ À‡,100,100,97.56838,41.95392,1
2018,ª“∞ﬂØ,6200221006,1,∏ À‡,100,100,97.56838,41.95392,1
2018,¬È»∏,6200221006,1,∏ À‡,100,100,97.56838,41.95392,30
2018,œ≤»µ,6200221006,1,∏ À‡,100,100,97.56838,41.95392,1
2018,¬È»∏,6200221006,1,∏ À‡,100,100,97.56838,41.95392,8
2018,º“—‡,6200221006,1,∏ À‡,100,100,97.56838,41.95392,1
2018,¬È»∏,6200221006,1,∏ À‡,100,100,97.56838,41.95392,23
2018,∆’Õ®˘\,6200221006,1,∏ À‡,100,100,97.56838,41.95392,1
2018,¬È»∏,6200221006,1,∏ À‡,100,100,97.56838,41.95392,10
2018,∑ÔÕ∑∞Ÿ¡È,6200221004,2,∏ À‡,100,100,95.66469,41.34094,1
2018,º“—‡,6200221004,2,∏ À‡,100,100,95.66469,41.34094,3
2018,ªƒƒÆ≤Æ¿Õ,6200221004,2,∏ À‡,100,100,95.66469,41.34094,1
2018,ª“∞ﬂØ,6200221004,2,∏ À‡,100,100,95.66469,41.34094,1
2018,∞◊∫Ì¡÷›∫,6200221004,2,∏ À‡,100,100,95.66469,41.34094,1
2018,¬È»∏,6200221004,2,∏ À‡,100,100,95.66469,41.34094,4
2018,ª“∞ﬂØ,6200221004,2,∏ À‡,100,100,95.66469,41.34094,1
2018,¬È»∏,6200221004,2,∏ À‡,100,100,95.66469,41.34094,2
2018,¥˜ §,6200221004,2,∏ À‡,100,100,95.66469,41.34094,1
2018,º“—‡,6200221004,2,∏ À‡,100,100,95.66469,41.34094,13
2018,¬È»∏,6200221004,2,∏ À‡,100,100,95.66469,41.34094,17
2018,ª“∞ﬂØ,6200221004,2,∏ À‡,100,100,95.66469,41.34094,1
