дЙ╥щ,нОжжцШ,яЫоъ╠ЮбК,╣В╡И╢нпР,й║╥щ,Ё╓╤х,©М╤х,╬╜╤х,нЁ╤х,нОжжйЩа©
2020,о╡х╣,2100621011,2,аидЧ,100,100,121.90177,40.00859,1
2020,и╫╟ъП╞,2100621011,2,аидЧ,100,100,121.90177,40.00859,8
2020,╪ряЮ,2100621011,2,аидЧ,100,100,121.90177,40.00859,1
2020,╠╠╨Лн╡П╤,2100621011,2,аидЧ,100,100,121.90177,40.00859,1
2020,╢Си╫х╦,2100621011,2,аидЧ,100,100,121.90177,40.00859,1
2020,╩╥╬╠ОТ,2100621011,2,аидЧ,100,100,121.90177,40.00859,1
2020,п║вЛнзя╩,2100621011,2,аидЧ,100,100,121.90177,40.00859,1
2020,╫ПЁАх╦,2100621011,2,аидЧ,100,100,121.90177,40.00859,1
2020,хЩ╣юц╪╡щШc,2100621011,2,аидЧ,100,100,121.90177,40.00859,1
2020,т╤╤╚йВщ╨,2100621012,1,аидЧ,100,100,122.92204,40.00628,1
2020,╩╥╬╠ОТ,2100621012,1,аидЧ,100,100,122.92204,40.00628,1
2020,╢С╤е╬И,2100621012,1,аидЧ,100,100,122.92204,40.00628,1
2020,и╫╟ъП╞,2100621012,1,аидЧ,100,100,122.92204,40.00628,1
2020,╩╥╬╠ОТ,2100621012,1,аидЧ,100,100,122.92204,40.00628,3
2020,т╤╤╚йВщ╨,2100621012,1,аидЧ,100,100,122.92204,40.00628,1
2020,и╫╟ъП╞,2100621012,1,аидЧ,100,100,122.92204,40.00628,3
2020,╫ПЁАх╦,2100621012,1,аидЧ,100,100,122.92204,40.00628,1
2020,╟в╦╧ю╤╪╖Шl,2100621012,1,аидЧ,100,100,122.92204,40.00628,1
2020,вьм╥я╩х╦,2100621012,1,аидЧ,100,100,122.92204,40.00628,9
2020,╢Си╫х╦,2100621012,1,аидЧ,100,100,122.92204,40.00628,1
2020,ашм╥йВщ╨,2100621012,1,аидЧ,100,100,122.92204,40.00628,2
2020,и╫╟ъП╞,2100621012,1,аидЧ,100,100,122.92204,40.00628,1
2020,╟в╦╧ю╤╪╖Шl,2100621012,1,аидЧ,100,100,122.92204,40.00628,2
2020,╠╠╨Лн╡П╤,2100621012,1,аидЧ,100,100,122.92204,40.00628,2
2020,т╤╤╚йВщ╨,2100621012,1,аидЧ,100,100,122.92204,40.00628,1
2020,╫ПЁАх╦,2100621012,1,аидЧ,100,100,122.92204,40.00628,2
2020,юУ╤З╤л╫еПг,2100621012,1,аидЧ,100,100,122.92204,40.00628,1
2020,╪ряЮ,2100621012,1,аидЧ,100,100,122.92204,40.00628,30
2020,бИх╦,2100621012,1,аидЧ,100,100,122.92204,40.00628,5
2020,хЩ╣юц╪╡щШc,2100621012,2,аидЧ,100,100,122.92204,40.00628,2
2020,цАаЬщ╨,2100621012,2,аидЧ,100,100,122.92204,40.00628,1
2020,юУ╤З╤л╫еПг,2100621012,2,аидЧ,100,100,122.92204,40.00628,1
2020,и╫╟ъП╞,2100621012,2,аидЧ,100,100,122.92204,40.00628,2
2020,╢С╤е╬И,2100621012,2,аидЧ,100,100,122.92204,40.00628,1
2020,т╤╤╚йВщ╨,2100621012,2,аидЧ,100,100,122.92204,40.00628,1
2020,т╤╤╚йВщ╨,2100621012,2,аидЧ,100,100,122.92204,40.00628,1
2020,╫ПЁАх╦,2100621012,2,аидЧ,100,100,122.92204,40.00628,1
2020,хЩ╣юц╪╡щШc,2100621012,2,аидЧ,100,100,122.92204,40.00628,1
2020,т╤╤╚йВщ╨,2100621012,2,аидЧ,100,100,122.92204,40.00628,1
2020,и╫╟ъП╞,2100621012,2,аидЧ,100,100,122.92204,40.00628,2
2020,бИх╦,2100621012,2,аидЧ,100,100,122.92204,40.00628,20
2020,╩ро╡х╣,2100621012,2,аидЧ,100,100,122.92204,40.00628,1
2020,и╫╟ъП╞,2100621012,2,аидЧ,100,100,122.92204,40.00628,1
2018,╪ряЮ,2100621011,1,аидЧ,100,100,121.90177,40.00859,5
2018,бИх╦,2100621011,1,аидЧ,100,100,121.90177,40.00859,5
2018,хЩ╣юц╪╡щШc,2100621011,1,аидЧ,100,100,121.90177,40.00859,1
2018,╢Си╫х╦,2100621011,1,аидЧ,100,100,121.90177,40.00859,2
2018,╠╠╨Лн╡П╤,2100621011,1,аидЧ,100,100,121.90177,40.00859,1
2018,╢С╟ъвдд╬дЯ,2100621011,1,аидЧ,100,100,121.90177,40.00859,1
2018,╫ПЁАх╦,2100621011,1,аидЧ,100,100,121.90177,40.00859,2
2018,╩╥╬╠ОТ,2100621011,1,аидЧ,100,100,121.90177,40.00859,1
2018,бИх╦,2100621011,1,аидЧ,100,100,121.90177,40.00859,5
2018,п║╤е╬И,2100621011,1,аидЧ,100,100,121.90177,40.00859,1
2018,╩р╟ъП╞,2100621011,1,аидЧ,100,100,121.90177,40.00859,1
2018,╠╠╩рШl,2100621011,1,аидЧ,100,100,121.90177,40.00859,3
2018,хЩ╣юц╪╡щШc,2100621011,1,аидЧ,100,100,121.90177,40.00859,1
2018,╪ряЮ,2100621011,1,аидЧ,100,100,121.90177,40.00859,1
2018,п║пгм╥вдд╬дЯ,2100621005,1,аидЧ,100,100,122.95942,39.98546,1
2018,╩╥╬╠ОТ,2100621005,1,аидЧ,100,100,122.95942,39.98546,2
2018,╢Си╫х╦,2100621005,1,аидЧ,100,100,122.95942,39.98546,2
2018,п║пгм╥вдд╬дЯ,2100621007,1,аидЧ,100,100,122.90427,40.01049,1
2018,╩╥╬╠ОТ,2100621007,1,аидЧ,100,100,122.90427,40.01049,1
2018,и╫╟ъП╞,2100621007,1,аидЧ,100,100,122.90427,40.01049,1
2018,хЩ╣юц╪╡щШc,2100621007,1,аидЧ,100,100,122.90427,40.01049,1
2018,╩рШnШ_,2100621007,1,аидЧ,100,100,122.90427,40.01049,1
2018,╢Си╫х╦,2100621007,1,аидЧ,100,100,122.90427,40.01049,1
2018,╟вц╪╪╖Шl,2100621007,1,аидЧ,100,100,122.90427,40.01049,1
2018,╠╠╩рШl,2100621007,1,аидЧ,100,100,122.90427,40.01049,1
2018,юУ╤З╤л╫еПг,2100621007,1,аидЧ,100,100,122.90427,40.01049,2
2018,╠╠╨Лн╡П╤,2100621007,1,аидЧ,100,100,122.90427,40.01049,1
2018,╩рШnШ_,2100621007,1,аидЧ,100,100,122.90427,40.01049,1
2018,╫ПЁАх╦,2100621007,1,аидЧ,100,100,122.90427,40.01049,1
2018,цАаЬщ╨,2100621007,1,аидЧ,100,100,122.90427,40.01049,1
2018,╟вц╪╪╖Шl,2100621007,1,аидЧ,100,100,122.90427,40.01049,1
2018,хЩ╣юц╪╡щШc,2100621007,1,аидЧ,100,100,122.90427,40.01049,1
2018,ашм╥йВщ╨,2100621007,1,аидЧ,100,100,122.90427,40.01049,1
2018,╤лЁАйВщ╨,2100621007,1,аидЧ,100,100,122.90427,40.01049,1
2018,╢С╟ъвдд╬дЯ,2100621007,1,аидЧ,100,100,122.90427,40.01049,1
2018,╢Си╫х╦,2100621007,1,аидЧ,100,100,122.90427,40.01049,4
2018,╩рм╥блвдд╬дЯ,2100621007,1,аидЧ,100,100,122.90427,40.01049,2
2018,╠╠╩рШl,2100621007,1,аидЧ,100,100,122.90427,40.01049,2
2018,жп╤е╬И,2100621007,1,аидЧ,100,100,122.90427,40.01049,1
2018,хЩ╣юц╪╡щШc,2100621007,1,аидЧ,100,100,122.90427,40.01049,1
2018,юУ╤З╤л╫еПг,2100621007,1,аидЧ,100,100,122.90427,40.01049,4
2018,╩╥╬╠ОТ,2100621007,1,аидЧ,100,100,122.90427,40.01049,1
2018,╩ро╡х╣,2100621007,1,аидЧ,100,100,122.90427,40.01049,2
2018,╠╠╨Лн╡П╤,2100621007,1,аидЧ,100,100,122.90427,40.01049,2
2018,ашм╥йВщ╨,2100621007,1,аидЧ,100,100,122.90427,40.01049,1
2018,╩фц╪аЬщ╨,2100621007,1,аидЧ,100,100,122.90427,40.01049,1
2018,╠╠╩рШl,2100621007,1,аидЧ,100,100,122.90427,40.01049,1
2018,╢Си╫х╦,2100621007,1,аидЧ,100,100,122.90427,40.01049,1
2018,╤лЁАйВщ╨,2100621007,1,аидЧ,100,100,122.90427,40.01049,1
2018,юУ╤З╤л╫еПг,2100621007,1,аидЧ,100,100,122.90427,40.01049,2
2018,╢Си╫х╦,2100621007,1,аидЧ,100,100,122.90427,40.01049,1
2018,╠╠╨Лн╡П╤,2100621007,1,аидЧ,100,100,122.90427,40.01049,1
2018,бИх╦,2100621007,1,аидЧ,100,100,122.90427,40.01049,50
2018,╩рШnШ_,2100621007,1,аидЧ,100,100,122.90427,40.01049,1
2018,╤лЁАйВщ╨,2100621006,2,аидЧ,100,100,122.97112,40.00769,1
2018,цАаЬщ╨,2100621006,2,аидЧ,100,100,122.97112,40.00769,2
2018,ашм╥йВщ╨,2100621006,2,аидЧ,100,100,122.97112,40.00769,1
2018,╢Си╫х╦,2100621006,2,аидЧ,100,100,122.97112,40.00769,2
2018,и╫╟ъП╞,2100621006,2,аидЧ,100,100,122.97112,40.00769,1
2018,╟вц╪╪╖Шl,2100621006,2,аидЧ,100,100,122.97112,40.00769,1
2018,тси╚и╫х╦,2100621006,2,аидЧ,100,100,122.97112,40.00769,2
2018,цАаЬщ╨,2100621006,2,аидЧ,100,100,122.97112,40.00769,4
2018,╢Си╫х╦,2100621006,2,аидЧ,100,100,122.97112,40.00769,2
2018,п║пгм╥вдд╬дЯ,2100621006,2,аидЧ,100,100,122.97112,40.00769,1
2018,╩р╠ЁП╢,2100621006,2,аидЧ,100,100,122.97112,40.00769,2
2018,цАаЬщ╨,2100621006,2,аидЧ,100,100,122.97112,40.00769,3
2018,и╫╟ъП╞,2100621006,2,аидЧ,100,100,122.97112,40.00769,1
2018,╢Си╫х╦,2100621006,2,аидЧ,100,100,122.97112,40.00769,2
2018,цАаЬщ╨,2100621006,2,аидЧ,100,100,122.97112,40.00769,2
2018,╤лЁАйВщ╨,2100621006,2,аидЧ,100,100,122.97112,40.00769,1
2018,юУ╤З╤л╫еПг,2100621006,2,аидЧ,100,100,122.97112,40.00769,2
2018,╩ро╡х╣,2100621006,2,аидЧ,100,100,122.97112,40.00769,2
2018,тси╚и╫х╦,2100621006,2,аидЧ,100,100,122.97112,40.00769,1
2018,тси╚и╫х╦,2100621010,2,аидЧ,100,100,122.88911,39.99306,1
2018,╨зуМ╩фП©,2100621010,2,аидЧ,100,100,122.88911,39.99306,1
2018,╩╥╬╠ОТ,2100621010,2,аидЧ,100,100,122.88911,39.99306,1
2018,╢Си╫х╦,2100621010,2,аидЧ,100,100,122.88911,39.99306,3
2018,╟вц╪╪╖Шl,2100621010,2,аидЧ,100,100,122.88911,39.99306,1
2018,юУ╤З╤л╫еПг,2100621010,2,аидЧ,100,100,122.88911,39.99306,2
2018,╤лЁАйВщ╨,2100621010,2,аидЧ,100,100,122.88911,39.99306,1
2018,╢С╤е╬И,2100621010,2,аидЧ,100,100,122.88911,39.99306,1
2018,╤лЁАйВщ╨,2100621010,2,аидЧ,100,100,122.88911,39.99306,1
2018,╢Си╫х╦,2100621010,2,аидЧ,100,100,122.88911,39.99306,5
2018,рЬ╨МЁ╓н╡и╫х╦,2100621010,2,аидЧ,100,100,122.88911,39.99306,5
2018,╢С╟ъвдд╬дЯ,2100621010,2,аидЧ,100,100,122.88911,39.99306,5
2018,и╫ШnШ_,2100621010,2,аидЧ,100,100,122.88911,39.99306,1
2018,и╫╟ъП╞,2100621010,2,аидЧ,100,100,122.88911,39.99306,2
2018,╢Си╫х╦,2100621010,2,аидЧ,100,100,122.88911,39.99306,7
2018,╤лЁАйВщ╨,2100621010,2,аидЧ,100,100,122.88911,39.99306,1
2018,╩╥╬╠ОТ,2100621010,2,аидЧ,100,100,122.88911,39.99306,1
2018,бИх╦,2100621010,2,аидЧ,100,100,122.88911,39.99306,15
2018,п║пгм╥вдд╬дЯ,2100621010,2,аидЧ,100,100,122.88911,39.99306,5
2018,устСи╫х╦,2100621010,2,аидЧ,100,100,122.88911,39.99306,1
2018,о╡х╣,2100621010,2,аидЧ,100,100,122.88911,39.99306,3
2018,устСи╫х╦,2100621006,2,аидЧ,100,100,122.97112,40.00769,1
2018,╢С╟ъвдд╬дЯ,2100621006,2,аидЧ,100,100,122.97112,40.00769,1
2018,п║вЛнзя╩,2100621006,2,аидЧ,100,100,122.97112,40.00769,1
2018,╩р╠ЁП╢,2100621006,2,аидЧ,100,100,122.97112,40.00769,1
2018,╢Си╫х╦,2100621006,2,аидЧ,100,100,122.97112,40.00769,2
2018,рЬ╨МЁ╓н╡и╫х╦,2100621006,2,аидЧ,100,100,122.97112,40.00769,2
2018,юУ╤З╤л╫еПг,2100621006,2,аидЧ,100,100,122.97112,40.00769,2
2018,╩ф╨МШc,2100621006,2,аидЧ,100,100,122.97112,40.00769,1
2018,и╫ШnШ_,2100621010,2,аидЧ,100,100,122.88911,39.99306,1
2018,юУ╤З╤л╫еПг,2100621010,2,аидЧ,100,100,122.88911,39.99306,2
2018,╢С╤е╬И,2100621010,2,аидЧ,100,100,122.88911,39.99306,1
2018,╩╥╬╠ОТ,2100621010,2,аидЧ,100,100,122.88911,39.99306,1
2018,╢С╟ъвдд╬дЯ,2100621010,2,аидЧ,100,100,122.88911,39.99306,1
2018,╟вц╪╪╖Шl,2100621010,2,аидЧ,100,100,122.88911,39.99306,2
2018,п║пгм╥вдд╬дЯ,2100621010,2,аидЧ,100,100,122.88911,39.99306,1
2018,и╫ШnШ_,2100621010,2,аидЧ,100,100,122.88911,39.99306,1
2018,╩ро╡х╣,2100621010,2,аидЧ,100,100,122.88911,39.99306,1
2018,╨зуМ╩фП©,2100621010,2,аидЧ,100,100,122.88911,39.99306,2
2018,о╡х╣,2100621010,2,аидЧ,100,100,122.88911,39.99306,5
2018,╟вПь,2100621010,2,аидЧ,100,100,122.88911,39.99306,1
2018,хЩ╣юц╪╡щШc,2100621010,2,аидЧ,100,100,122.88911,39.99306,2
2018,вьм╥я╩х╦,2100621005,1,аидЧ,100,100,122.95942,39.98546,2
2018,╢Си╫х╦,2100621005,1,аидЧ,100,100,122.95942,39.98546,1
2018,о╡х╣,2100621005,1,аидЧ,100,100,122.95942,39.98546,6
2018,и╫╟ъП╞,2100621005,1,аидЧ,100,100,122.95942,39.98546,1
2018,п║пгм╥вдд╬дЯ,2100621005,1,аидЧ,100,100,122.95942,39.98546,1
2018,╫ПЁАх╦,2100621005,1,аидЧ,100,100,122.95942,39.98546,2
2018,╠╠╨Лн╡П╤,2100621005,1,аидЧ,100,100,122.95942,39.98546,1
2018,бИх╦,2100621005,1,аидЧ,100,100,122.95942,39.98546,25
2018,хЩ╣юц╪╡щШc,2100621005,1,аидЧ,100,100,122.95942,39.98546,1
2018,юУ╤З╤л╫еПг,2100621005,1,аидЧ,100,100,122.95942,39.98546,2
2018,╩╥╬╠ОТ,2100621005,1,аидЧ,100,100,122.95942,39.98546,2
2018,╢Си╫х╦,2100621005,1,аидЧ,100,100,122.95942,39.98546,4
2018,╠╠╨Лн╡П╤,2100621005,1,аидЧ,100,100,122.95942,39.98546,2
2018,юУ╤З╤л╫еПг,2100621005,1,аидЧ,100,100,122.95942,39.98546,2
2018,╤лЁАйВщ╨,2100621005,1,аидЧ,100,100,122.95942,39.98546,1
2018,╫ПЁАх╦,2100621005,1,аидЧ,100,100,122.95942,39.98546,1
2018,╢Си╫х╦,2100621005,1,аидЧ,100,100,122.95942,39.98546,1
2018,о╡х╣,2100621005,1,аидЧ,100,100,122.95942,39.98546,2
2018,╩ф╨МШc,2100621005,1,аидЧ,100,100,122.95942,39.98546,2
2018,╨зуМ╩фП©,2100621005,1,аидЧ,100,100,122.95942,39.98546,1
2018,хЩ╣юц╪╡щШc,2100621005,1,аидЧ,100,100,122.95942,39.98546,1
2018,и╫╟ъП╞,2100621005,1,аидЧ,100,100,122.95942,39.98546,2
2018,╨зуМ╩фП©,2100621005,1,аидЧ,100,100,122.95942,39.98546,2
2018,рЬ╨МЁ╓н╡и╫х╦,2100621005,1,аидЧ,100,100,122.95942,39.98546,2
2018,╢Си╫х╦,2100621001,1,аидЧ,100,100,122.96252,39.98148,2
2018,устСи╫х╦,2100621001,1,аидЧ,100,100,122.96252,39.98148,2
2018,╟в╦╧ю╤╪╖Шl,2100621001,1,аидЧ,100,100,122.96252,39.98148,1
2018,╠╠╨Лн╡П╤,2100621001,1,аидЧ,100,100,122.96252,39.98148,1
2018,юУ╤З╤л╫еПг,2100621001,1,аидЧ,100,100,122.96252,39.98148,2
2018,╩р╠ЁП╢,2100621001,1,аидЧ,100,100,122.96252,39.98148,1
2018,╩╒╟ъ╣ьП╢,2100621001,1,аидЧ,100,100,122.96252,39.98148,1
2018,╤лЁАйВщ╨,2100621001,1,аидЧ,100,100,122.96252,39.98148,1
2018,╢Си╫х╦,2100621001,1,аидЧ,100,100,122.96252,39.98148,2
2018,╩р╟ъП╞,2100621001,1,аидЧ,100,100,122.96252,39.98148,2
2018,кдиЫ╤е╬И,2100621001,1,аидЧ,100,100,122.96252,39.98148,1
2018,ашм╥йВщ╨,2100621001,1,аидЧ,100,100,122.96252,39.98148,1
2018,╩р╠ЁП╢,2100621001,1,аидЧ,100,100,122.96252,39.98148,1
2018,╩╥╬╠ОТ,2100621001,1,аидЧ,100,100,122.96252,39.98148,1
2018,╢Си╫х╦,2100621001,1,аидЧ,100,100,122.96252,39.98148,5
2018,бИх╦,2100621001,1,аидЧ,100,100,122.96252,39.98148,5
2018,╩ро╡х╣,2100621001,1,аидЧ,100,100,122.96252,39.98148,12
2018,юУ╤З╤л╫еПг,2100621001,1,аидЧ,100,100,122.96252,39.98148,2
2018,╟в╦╧ю╤╪╖Шl,2100621001,1,аидЧ,100,100,122.96252,39.98148,2
2018,тси╚и╫х╦,2100621001,1,аидЧ,100,100,122.96252,39.98148,2
2018,устСи╫х╦,2100621001,1,аидЧ,100,100,122.96252,39.98148,2
2018,юУ╤З╤л╫еПг,2100621001,1,аидЧ,100,100,122.96252,39.98148,2
2018,╠╠╨Лн╡П╤,2100621001,1,аидЧ,100,100,122.96252,39.98148,1
2018,╩ро╡х╣,2100621001,1,аидЧ,100,100,122.96252,39.98148,5
2018,╢С╤е╬И,2100621012,2,аидЧ,100,100,122.92204,40.00628,1
2018,╢Си╫х╦,2100621012,2,аидЧ,100,100,122.92204,40.00628,1
2018,юУ╤З╤л╫еПг,2100621012,2,аидЧ,100,100,122.92204,40.00628,1
2018,цАаЬщ╨,2100621012,2,аидЧ,100,100,122.92204,40.00628,1
2018,╫ПЁАх╦,2100621012,2,аидЧ,100,100,122.92204,40.00628,4
2018,╤лЁАйВщ╨,2100621012,2,аидЧ,100,100,122.92204,40.00628,1
2018,╩╥╬╠ОТ,2100621012,2,аидЧ,100,100,122.92204,40.00628,2
2018,хЩ╣юц╪╡щШc,2100621012,2,аидЧ,100,100,122.92204,40.00628,5
2018,╢С╤е╬И,2100621012,2,аидЧ,100,100,122.92204,40.00628,1
2018,и╫╟ъП╞,2100621012,2,аидЧ,100,100,122.92204,40.00628,1
2018,о╡х╣,2100621012,2,аидЧ,100,100,122.92204,40.00628,1
2018,╩р╟ъП╞,2100621012,2,аидЧ,100,100,122.92204,40.00628,1
2018,и╫ШnШ_,2100621012,2,аидЧ,100,100,122.92204,40.00628,1
2018,хЩ╣юц╪╡щШc,2100621012,2,аидЧ,100,100,122.92204,40.00628,2
2018,╨з╨Мй╞?,2100621012,2,аидЧ,100,100,122.92204,40.00628,1
2018,бИх╦,2100621012,2,аидЧ,100,100,122.92204,40.00628,20
2018,╪ряЮ,2100621012,2,аидЧ,100,100,122.92204,40.00628,7
2018,и╫ШnШ_,2100621012,2,аидЧ,100,100,122.92204,40.00628,1
2018,╩р╠ЁП╢,2100621012,2,аидЧ,100,100,122.92204,40.00628,1
2018,юУ╤З╤л╫еПг,2100621012,2,аидЧ,100,100,122.92204,40.00628,5
2018,╫ПЁАх╦,2100621008,1,аидЧ,100,100,122.91688,40.02175,2
2018,╟╣блпЕяшдЯ,2100621008,1,аидЧ,100,100,122.91688,40.02175,1
2018,хЩ╣юц╪╡щШc,2100621008,1,аидЧ,100,100,122.91688,40.02175,2
2018,╫ПЁАх╦,2100621008,1,аидЧ,100,100,122.91688,40.02175,4
2018,╩р╟ъП╞,2100621008,1,аидЧ,100,100,122.91688,40.02175,1
2018,о╡х╣,2100621008,1,аидЧ,100,100,122.91688,40.02175,2
2018,бИх╦,2100621008,1,аидЧ,100,100,122.91688,40.02175,50
2018,╤лЁАйВщ╨,2100621008,1,аидЧ,100,100,122.91688,40.02175,3
2018,╠╠╨Лн╡П╤,2100621008,1,аидЧ,100,100,122.91688,40.02175,3
2018,╩╥╬╠ОТ,2100621008,1,аидЧ,100,100,122.91688,40.02175,1
2018,╢С╤е╬И,2100621008,1,аидЧ,100,100,122.91688,40.02175,1
2018,и╫ШnШ_,2100621008,1,аидЧ,100,100,122.91688,40.02175,2
2018,╩рм╥блвдд╬дЯ,2100621008,1,аидЧ,100,100,122.91688,40.02175,1
2018,╩рШnШ_,2100621008,1,аидЧ,100,100,122.91688,40.02175,1
2018,╢С╤е╬И,2100621008,1,аидЧ,100,100,122.91688,40.02175,1
2018,о╡х╣,2100621008,1,аидЧ,100,100,122.91688,40.02175,2
2018,╤лЁАйВщ╨,2100621008,1,аидЧ,100,100,122.91688,40.02175,4
2018,╫ПяЭяЮ,2100621008,1,аидЧ,100,100,122.91688,40.02175,2
2018,цАаЬщ╨,2100621008,1,аидЧ,100,100,122.91688,40.02175,1
2018,бИх╦,2100621008,1,аидЧ,100,100,122.91688,40.02175,50
2018,╫ПЁАх╦,2100621008,1,аидЧ,100,100,122.91688,40.02175,2
2018,ЁьПь,2100621008,1,аидЧ,100,100,122.91688,40.02175,1
2018,хЩ╣юц╪╡щШc,2100621008,1,аидЧ,100,100,122.91688,40.02175,4
2018,╩╥╬╠ОТ,2100621008,1,аидЧ,100,100,122.91688,40.02175,1
2018,╨зуМ╩фП©,2100621008,1,аидЧ,100,100,122.91688,40.02175,1
2018,и╫╟ъП╞,2100621008,1,аидЧ,100,100,122.91688,40.02175,1
2018,╩р╟ъП╞,2100621008,1,аидЧ,100,100,122.91688,40.02175,2
2018,╨Лн╡╡╝юм,2100621008,1,аидЧ,100,100,122.91688,40.02175,1
2018,хЩ╣юц╪╡щШc,2100621008,2,аидЧ,100,100,122.91688,40.02175,4
2018,╩╥╬╠ОТ,2100621008,2,аидЧ,100,100,122.91688,40.02175,1
2018,╢Си╫х╦,2100621008,2,аидЧ,100,100,122.91688,40.02175,2
2018,╩ро╡х╣,2100621008,2,аидЧ,100,100,122.91688,40.02175,3
2018,╫ПЁАх╦,2100621008,2,аидЧ,100,100,122.91688,40.02175,1
2018,╠╠╨Лн╡П╤,2100621008,2,аидЧ,100,100,122.91688,40.02175,2
2018,хЩ╠╕дЯ,2100621008,2,аидЧ,100,100,122.91688,40.02175,1
2018,хЩ╣юц╪╡щШc,2100621008,2,аидЧ,100,100,122.91688,40.02175,1
2018,бИх╦,2100621008,2,аидЧ,100,100,122.91688,40.02175,20
2018,о╡х╣,2100621008,2,аидЧ,100,100,122.91688,40.02175,1
2018,╢Си╫х╦,2100621008,2,аидЧ,100,100,122.91688,40.02175,4
2018,╢С╤е╬И,2100621008,2,аидЧ,100,100,122.91688,40.02175,1
2018,ашм╥йВщ╨,2100621008,2,аидЧ,100,100,122.91688,40.02175,1
2018,╤лЁАйВщ╨,2100621008,2,аидЧ,100,100,122.91688,40.02175,1
2018,╠╠╨Лн╡П╤,2100621008,2,аидЧ,100,100,122.91688,40.02175,1
2018,и╫╟ъП╞,2100621008,2,аидЧ,100,100,122.91688,40.02175,1
2018,╩рШnШ_,2100621008,2,аидЧ,100,100,122.91688,40.02175,1
2018,бИх╦,2100621012,1,аидЧ,100,100,122.92204,40.00628,5
2018,╩╥╬╠ОТ,2100621012,1,аидЧ,100,100,122.92204,40.00628,1
2018,╠╠╩рШl,2100621012,1,аидЧ,100,100,122.92204,40.00628,1
2018,хЩ╣юц╪╡щШc,2100621012,1,аидЧ,100,100,122.92204,40.00628,2
2018,╢Си╫х╦,2100621012,1,аидЧ,100,100,122.92204,40.00628,2
2018,о╡х╣,2100621012,1,аидЧ,100,100,122.92204,40.00628,4
2018,хЩ╣юц╪╡щШc,2100621012,1,аидЧ,100,100,122.92204,40.00628,1
2018,╨з╨Мй╞?,2100621012,1,аидЧ,100,100,122.92204,40.00628,1
2018,бИх╦,2100621012,1,аидЧ,100,100,122.92204,40.00628,3
2018,╠╠╨Лн╡П╤,2100621012,1,аидЧ,100,100,122.92204,40.00628,1
2018,╨з╨Мй╞?,2100621012,1,аидЧ,100,100,122.92204,40.00628,1
2018,хЩ╣юц╪╡щШc,2100621012,1,аидЧ,100,100,122.92204,40.00628,5
2018,бИх╦,2100621012,1,аидЧ,100,100,122.92204,40.00628,5
2018,╢Си╫х╦,2100621012,1,аидЧ,100,100,122.92204,40.00628,3
2018,╠╠╨Лн╡П╤,2100621012,1,аидЧ,100,100,122.92204,40.00628,2
2018,вьм╥я╩х╦,2100621012,1,аидЧ,100,100,122.92204,40.00628,2
2018,╩ф╨МШc,2100621012,1,аидЧ,100,100,122.92204,40.00628,1
2018,хЩ╣юц╪╡щШc,2100621012,1,аидЧ,100,100,122.92204,40.00628,2
2018,устСи╫х╦,2100621012,1,аидЧ,100,100,122.92204,40.00628,1
2018,юУ╤З╤л╫еПг,2100621005,2,аидЧ,100,100,122.95942,39.98546,2
2018,и╫ШnШ_,2100621005,2,аидЧ,100,100,122.95942,39.98546,1
2018,╢С╟ъвдд╬дЯ,2100621005,2,аидЧ,100,100,122.95942,39.98546,1
2018,╢Си╫х╦,2100621005,2,аидЧ,100,100,122.95942,39.98546,3
2018,и╫╟ъП╞,2100621005,2,аидЧ,100,100,122.95942,39.98546,2
2018,и╫ШnШ_,2100621005,2,аидЧ,100,100,122.95942,39.98546,2
2018,╨зуМ╩фП©,2100621005,2,аидЧ,100,100,122.95942,39.98546,4
2018,╫ПЁАх╦,2100621005,2,аидЧ,100,100,122.95942,39.98546,3
2018,и╫╟ъП╞,2100621005,2,аидЧ,100,100,122.95942,39.98546,2
2018,кдиЫ╤е╬И,2100621005,2,аидЧ,100,100,122.95942,39.98546,1
2018,╠╠╨Лн╡П╤,2100621005,2,аидЧ,100,100,122.95942,39.98546,2
2018,бИх╦,2100621005,2,аидЧ,100,100,122.95942,39.98546,10
2018,╤лЁАйВщ╨,2100621005,2,аидЧ,100,100,122.95942,39.98546,1
2018,хЩ╣юц╪╡щШc,2100621005,2,аидЧ,100,100,122.95942,39.98546,1
2018,╢Си╫х╦,2100621005,2,аидЧ,100,100,122.95942,39.98546,1
2018,юУ╤З╤л╫еПг,2100621005,2,аидЧ,100,100,122.95942,39.98546,2
2018,╩╥╬╠ОТ,2100621005,2,аидЧ,100,100,122.95942,39.98546,2
2018,рЬ╨МЁ╓н╡и╫х╦,2100621005,2,аидЧ,100,100,122.95942,39.98546,2
2018,и╫ШnШ_,2100621005,2,аидЧ,100,100,122.95942,39.98546,1
2018,вьм╥я╩х╦,2100621005,2,аидЧ,100,100,122.95942,39.98546,3
2018,╩рм╥блвдд╬дЯ,2100621005,2,аидЧ,100,100,122.95942,39.98546,1
2018,о╡х╣,2100621005,2,аидЧ,100,100,122.95942,39.98546,2
2018,╠╠╨Лн╡П╤,2100621005,2,аидЧ,100,100,122.95942,39.98546,2
2018,╩рШnШ_,2100621005,2,аидЧ,100,100,122.95942,39.98546,1
2018,╩ро╡х╣,2100621005,2,аидЧ,100,100,122.95942,39.98546,1
2018,и╫╟ъП╞,2100621005,2,аидЧ,100,100,122.95942,39.98546,2
